Text,Binary Language
kan ikke klage over den næste sætning nogen fortæller dig noget og du har ikke rigtig nævnt det i samtalen som om de på en eller anden måde gætter på at du har et nyt job og du spørger ham,0
hvordan ved du det,0
hvor fik du nyheden som hvordan gør du det,0
ved hvis nogen fortæller en cool joke kan du fortælle at det er en god en,0
det er en god vittighed så sætningen er at det er en god en,0
hvis du vil takke nogen kan du sige at det er meget venligt af dig tak så meget for at gøre at det er meget venligt af dig det er meget venligt af dig hvis nogen,0
forsøgte at hjælpe dig men kunne ikke nå det resultat du kan sige,0
tak alligevel betyder det ikke noget men tak alligevel,0
tak for din indsats,0
nej tak alligevel og en anden sætning som jeg bruger i min email nogle gange når jeg ikke har bedt om en person,0
spørger jeg og så siger jeg til sidst,0
tak på forhånd hvilket betyder at jeg virkelig håber at du skal,0
gør det noget tak på forhånd,0
tak på forhånd hvis nogen begik en fejl og han er virkelig ked af det,0
du kan bare sige ingen bekymringer,0
rolig ingen bekymringer hvilket betyder at du ikke skal bekymre dig om det,0
det er fint,0
ingen bekymringer forestil dig at du kom hjem og der sidder alle dine venner på din sofa,0
og du er ligesom hvad der foregår herinde ligesom hvad laver du her,0
hvad sker der hvis du ikke fangede noget eller det ikke forstod den person du altid kan spørge fik jeg dig ret,0
og fortsæt derefter med at forklare hvor du har fik jeg dig ret,0
hvis du beder nogen om ikke at blive ked af ikke at græde kan du sige tag det ikke til hjertet,0
ikke tage det til hjertet som seriøst vær ikke så ked af det tag det ikke til hjertet,0
en anden måde at spørge om du ikke fangede en del af en sætning kan du sige at jeg ikke fangede det sidste ord,0
undskyld,0
kan du gentage det fordi jeg ikke fangede det sidste ord hvis han vil have nogen til at gentage hele sætningen igen,0
du kan sige undskyld,0
jeg lyttede ikke fordi du måske havde travlt,0
måske talte du i telefon og nogen talte til dig og du er ligesom,0
åh gud,0
undskyld jeg lyttede ikke,0
kan du gentage det,0
undskyld,0
jeg lyttede ikke til en anden sætning som jeg bruger hele tiden,0
det betyder ikke noget som om du ikke skal bekymre dig hvis du taber din kaffe over mig,0
det er som om det ikke betyder noget,0
jeg har det godt,0
jeg jeg går alligevel på tøjvask,0
det betyder ikke noget om du vil ønske nogen held og lykke,0
og jeg gør altid at du kan sige fingre krydsede og du krydser fingrene sådan,0
med krydsede fingre,0
en anden sætning som amerikanerne bruger er dårligt der forklarer det og,0
situationen er at du ikke fik noget og så får du en ekstra effekt og du får det,0
og du er som åh det forklarer det der forklarer det,0
en anden måde at fortælle personen om ikke at være ked af er at du kan sige at ting sker som om det er okay,0
ting sker vær ikke forstyrret hvis du ikke har navnet på den person du vil tale med ham,0
du kan sige undskyld at genere dig du ved du ser,0
nogen har travlt kan du altid sige undskyld at genere dig og så kan du gå videre og spørge,0
undskyld at genere dig,0
hvis du er midt i noget i nogen s beder dig om noget du kan sige åh,0
du er midt i noget og nogen beder dig om at gøre noget du siger jeg er ked af det,0
jeg er med dig om et øjeblik jeg er sammen med dig og så genoptager du at gøre noget og du siger hvor var vi,0
som hvornår stoppede vi hvor var vi og du bliver nødt til at gentage det for hvad er det lyden som nogle fejler med,0
så dette er en fantastisk måde at øve på hvor var vi igen hvis du er midt i en samtale,0
og du forstod ikke hvad den anden person sagde du kan sige du sagde og med et spørgsmålstegn,0
hvilket betyder hvilket tilskynder personen til at gentage igen,0
sagde du,0
hvis nogen fik et job med sine drømme om hvad du kan sige heldig dig eller nogen kom ind på universitetet i deres drømme som heldig dig er dette en måde at lykønske den person der er heldig dig eller som bare at understrege at han er heldig heldig en anden måde at sige at du virkelig er vred er at sige at jeg flippede ud som om jeg var så vred jeg,0
udbrød dette er super vred,0
åh dette er som næsten vanvittigt,0
jeg freaked en anden sætning som indfødte talere bruger er god for dig og det kan være både positivt og negativt når du siger at jeg blev forfremmet og hvis de siger godt for dig kan du lide tillykke og nogle gange hvis du siger at jeg forlader dette sted,0
de er som gode for dig det ville være bedre uden dig og dette er en negativ betydning så lyt virkelig til intonationen,0
hvis noget overrasker dig kan du også sige at du bliver sjov med mig som åh min gud,0
jeg kan ikke tro det du skal være en sjov på mig for at bede nogen om at smile og for at være glad kan du altid sige opmuntring opmuntre,0
hvis du vil have nogen der bare lyder som at græde og klage over noget der ikke sker kan du sige kom jeg kan du gøre det jeg,0
kom nu,0
du kan gøre det du kan videregive toefl du kan videregive gmat du får det kommer,0
du kan gøre det hvis nogen klarer sig rigtig godt du kan fortælle dem fortsæt det gode arbejde fortsæt det gode arbejde som vær så god som dig og fortsæt det gode arbejde fortsæt med at være en anden sætning er dagligdags og dette er hvad amerikanere sige,0
det lyser hvilket betyder at det er forbløffende at mange amerikanere sagde i californien,0
åh det er tændt og du har sikkert hørt det i sange der lyser hvis nogen har succes efter fiaskoer så du kan sige der du går jeg fortalte dig at du vil komme derhen du går hvis nogen spørger dig om du er træt og du vil sige at du overhovedet ikke er træt du kan sige ikke lidt nah,0
jeg vil fortsætte jeg er ikke træt af det når nogen spørger om du er sikker og du er ret sikker på at du kan sige at der ikke er plads til det,0
der er ikke plads til tvivl i amerika hvis du vil sms nogen eller sende dem en besked du siger tekst til tekst så jeg sender dig en tekst betyder at jeg sender dig en besked via whatsapp eller et telegram eller messenger uanset hvad jeg bruger sms dig igen for at opmuntre nogen til at fortælle dem at de ikke skal være kede du kan sige at det ikke er det værd ligesom hvorfor græder du,0
det er ikke det værd,0
du er så meget bedre end det problem du græder over det s ikke dine tårer værd,0
det er ikke det værd jeg personligt elsker sætningen du rocker hvilket betyder at du er fantastisk,0
åh gud,0
rocker du rock,0
nej du har gjort et fantastisk stykke arbejde,0
du rocker hvis nogen ikke fungerer rigtig godt og du vil have dem til at arbejde hårdere du kan sige at du skal gå en ekstra mil hvilket betyder at du som at arbejde hårdere skal gå en ekstra mil,0
en anden måde at sige det samme på som du kan sige øg dit spil som at arbejde hårdere arbejde bedre øg dit spil,0
hvis nogen græder og ikke vil have det,0
det synker du siger træk dig sammen som at tage dig selv bogstaveligt talt og træk dig sammen stop med at arbejde stop med at græde træk dig sammen,0
hej ro dig selv sammen en anden sætning,0
jeg elsker at du solgte mig fordi folk nogle gange beskriver deres rejse eller nogen de købte og de beskriver det er så godt,0
og de er som om jeg vil købe det samme og jeg fortæller dem at du solgte det du solgte mig jeg ville ikke købe det okay du solgte mig hvis du ikke er interesseret i samtalen,0
du er som at sidde du kan sige at jeg ikke kunne bryde mig mindre det er så kedeligt,0
jeg er ikke interesseret,0
jeg kunne ikke bryde mig mindre hvis nogen spørger dig om noget og dette er en rigtig nem beslutning for dig som om nogen fortæller at du skal tage mine million dollars og du siger det er en nobrainer,0
jeg tager det,0
dette er en nobrainer betyder at det er en rigtig nem beslutning for dig hvis du har gjort noget forkert og du indrømmer det kan du sige at jeg har ødelagt ja fyre,0
jeg ved,0
undskyld,0
jeg fejlede,0
dette er min fejltagelse,0
jeg skruede op jeg skruede det op hvis du vil have nogen til at arbejde i stedet for mig kan du sige,0
kan du dække mig ligesom kan du arbejde i stedet for mig mens jeg jeg ser min ven,0
kan du dække mig det er tid til at rejse og fyre jeg må hellere gå hvilket betyder at jeg allerede skal gå,0
det ved du,0
det er faktisk kl,0
lige nu,0
jeg må hellere gå en anden måde at sige farvel på,0
jeg kan sige pas på hvilket betyder at tage sig af dig selv,0
vi ses senere,0
pas på,0
jeg ved ikke hvilken dag det er når du ser denne video men hvis det er fredag for eksempel weekend,0
du kan sige tak himlen er fredag eller tror himlen sagde lørdag weekend opdagelse,0
jeg er så glad for at det var fyre sætninger på engelsk lad mig vide om dette var nyttigt ved at lide denne video og kommentere nedenfor hvis du kender flere seje sætninger,0
det ville være godt der er en rød knap derovre et eller andet sted,0
hej og velkommen,0
i denne video vil jeg give dig almindelige og meget nyttige sætninger som du kan bruge i samtale,0
når du hører en sætning øve sig efter mig,0
prøv at kopiere min udtale nøjagtigt inklusive den stemmetone jeg bruger,0
okay lad os begynde,0
grundlæggende hilsner hvordan går det,0
hvordan går det,0
hvad så,0
dejligt at møde dig,0
lang tid siden,0
hvordan har du haft det,0
mange tak,0
hvad med dig,0
ikke meget,0
det sædvanlige,0
jeg er nødt til at komme i gang,0
det var et glædeligt møde du ser dig senere,0
holde kontakt,0
spørger om information,0
kunne du fortælle mig hvad dette ord betyder,0
ville du tilfældigvis vide hvor biblioteket er,0
tøver,0
det er et godt spørgsmål,0
lad mig se,0
lad mig tænke et øjeblik,0
beder om gentagelse,0
undskyld mig,0
undskyld det fangede jeg ikke,0
har du noget imod at gentage det,0
kan du tale lidt langsommere vær venlig,0
siger jeg ved det ikke,0
jeg er bange for at jeg ikke har nogen idé,0
kan ikke hjælpe dig der undskyld,0
slår mig,0
meninger,0
hvad mener du om det,0
hvad er dit syn på dette,0
det synes jeg er en god idé,0
jeg tror ærligt talt ikke at det kommer til at fungere,0
så vidt jeg er bekymret for er dette den bedste restaurant i byen,0
undgår et spørgsmål,0
jeg har ikke en mening om sagen,0
lad mig komme tilbage til dig om det,0
jeg har ikke frihed til at sige,0
enig og uenig,0
jeg kunne ikke være mere enig,0
du har helt ret,0
jeg er enig med dig,0
du rammer neglen på hovedet,0
jeg er ikke sikker på at jeg er enig,0
jeg er bange for at jeg er uenig,0
jeg tror du tager fejl,0
afbryder høfligt,0
undskyld at afbryde dig,0
kan jeg stoppe dig der et øjeblik,0
har du noget imod det hvis jeg springer herinde,0
fortsæt,0
gå videre,0
lad mig afslutte,0
hold et øjeblik,0
forslag,0
hvad siger du vi går i biografen,0
hvad med at have pizza til middag i aften,0
det ville være rart,0
lyder godt for mig,0
det er jeg ikke sikker på,0
nej det tror jeg ikke,0
laver planer,0
hvad laver du i aften,0
har du planer om i morgen,0
er du fri næste lørdag,0
vil du gøre noget i weekenden,0
sikkert hvad har du i tankerne,0
jeg er fri hele weekenden lad os gøre noget,0
nej undskyld jeg har allerede gale nogle planer,0
jeg har lidt travlt i morgen,0
jeg ville elske at gøre noget men det kan jeg ikke,0
tilladelse,0
har du noget imod det hvis jeg bruger din mobiltelefon,0
ville det være okay hvis jeg tog fri i morgen,0
ja vær venlig at gå videre,0
nej slet ikke,0
desværre er jeg nødt til at sige nej,0
jeg ville hellere have at du ikke gjorde det,0
jeg er bange for at jeg gør det,0
fremsætter anmodninger,0
kunne du give mig saltet vær venlig,0
har du noget imod at låne mig nogle penge,0
jeg spekulerede på om du kunne hjælpe mig med dette,0
sikkert ikke noget problem,0
ja selvfølgelig,0
jeg vil gerne hjælpe,0
undskyld jeg kan ikke lige nu,0
jeg er bange for at jeg ikke kan fremsætter tilbud,0
kan jeg skaffe dig et glas vand,0
hvad med noget is,0
vil du have at jeg giver dig en tur hjem,0
ja tak,0
det ville være godt tak,0
jeg har det godt men tak for at tilbyde,0
nej jeg er god tak,0
takke folk,0
tusind tak,0
skål jeg sætter stor pris på det,0
det er meget venligt af dig,0
jeg kan ikke takke dig nok,0
det er ikke noget,0
nævner det ikke,0
når som helst,0
min fornøjelse,0
beder nogen om at vente,0
kan du holde et øjeblik tak,0
hæng på et sekund,0
bære med mig et øjeblik,0
jeg har ret med dig,0
undskylder,0
jeg er virkelig ked af det,0
vær venlig at acceptere min undskyldning,0
skal du ikke bekymre dig om det,0
ingen problemer,0
okay hvis du vil have flere lektioner om almindelige sætninger og sætninger så lad mig det vide i kommentarfeltet nedenfor,0
også hvis du kunne lide denne video skal du give tommelfingrene op ved at trykke på lignendeknappen og huske at abonnere på denne kanal ved at klikke på knappen abonner for at få mine seneste lektioner lige her på youtube,0
glad læring og jeg vil snart se dig i en anden lektion,0
det gyldne brød engang i en lille landsby boede en kvinde ved navn marion,0
med sin eneste datter var narcisa marion ekstremt ydmyg og sød narcisa var dog helt det modsatte du ser hun var smuk ud over ord hun var som en levende,0
dukke og den mest underholdende del er at hun elskede sig selv til ingen formål narcisa ville du,0
hjælp mig med at bage brødet hej ingen måde mor melpiger alle mine lyse og glitrende øjne,0
narcisa vil du hjælpe mig med at plante disse frø hvad hvorfor skulle jeg gøre det hvad har jeg alt det snavs på mine dejlige fingre værre hvad hvis det gik på mit ansigt det var problemet med narcisa,0
hun syntes sig for stor til at udføre noget arbejde mange friere kom for at bede om narcissus i ægteskab,0
da hendes skønhed var kendt vidt og bredt men hun afviste dem alle meget uhøfligt hvorfor sendte du disse mænd væk i går de syntes gode du kan ikke være seriøs mor en af dem,0
havde så små øjne næsten som en fugles og den anden havde en enorm næse jeg ville ikke være i nærheden af ham,0
da han nysede åh åh og det sidste stop nej jeg vil ikke høre mere alt hvad jeg kunne se var at disse mænd var rigtig flinke min kære du skal vide den skønhed,0
er ikke alt mor du er nødt til at indse jeg fortjener nogen som en prins eller en ridder,0
åh kære en nat da hun sov sad mor ved hendes side og så på hende,0
min kære barn du er så smuk og dejlig men du er ligeglad med andet end din skønhed,0
i det øjeblik begyndte narcissus at grine i søvnen hendes mor var meget overrasket over hvor dejlig hun måtte have en rigtig sjov drøm næste morgen når narcissus,0
jeg vågnede hun smilede alt sammen og fniser her skat fortæl mig hvad drømte du om,0
i aftes godt mor det var sådan en fantastisk drøm du ved at der var denne prins der kom op til mig,0
og sagde at han ville gifte sig med mig han var kommet i en gylden vogn og han var klædt ovenfra og ned og guld også hvad en fjollet drøm,0
og du ved den bedste del af det var da jeg var i min brudekjole som også var af guld selvfølgelig stirrede alle kun på mig narcisa der er ikke noget fantastisk ved den drøm,0
det var en meget egoistisk drømmemor du ved ikke hvad du siger at drømmen har fået mig til at indse at jeg har brug for mad meget større end den type jeg spiser her hjemme brød lavet af guld,0
tænk bare på den stakkels narcissemor var så bekymret for sin datter og hvordan,0
hun ville leve sit liv den dag to venner kom for at besøge narcissemor de var mellie og terry de tre af dem havde været venner i årevis men terry og ellie havde begge en hemmelighed,0
var magiske væsener noget som narcisses mor ikke vidste noget om terry melli åh det er så godt at se dig det har været meget længe t det hvordan har du været jeg har været meget god jeg ville have været bedre hvis kun hvis kun hvad hvis kun min datter narcisa var lidt mere forståelig marian fortalte mellie og terry alt om narcisa og hvordan hun var bekymret for hende hun vil spise brød lavet af guld hvad gør jeg godt med hende måske hvis hendes drøm går i opfyldelse,0
det ville være vidunderligt ville det ikke godt uanset hvad jeg tror med tiden vil hun vokse til at lære lad os tale om noget andet,0
nu vinkede mellie og terry farvel til deres gamle ven og gik smilende til hinanden hemmeligt den aften både mor og datter,0
blev klar til seng mor jeg håber virkelig min drøm går i opfyldelse du ved åh narcisa den næste dag da narcisa og hendes mor var udenfor i deres have en smuk,0
gylden vogn kom ridende op til dem den var besat i ædelstene og diamanter og så ekstremt fantastisk ud,0
da det stoppede kom en smuk mand ud af det og kiggede på narcisa hun blev helt overrasket over hvor smuk han var min drøm er faktisk at gå i opfyldelse umm,0
hvad hej jeg er kommet her for at bede om narcissus i ægteskab men hvordan ved du hendes navn og hvem er du,0
jeg er terrence engelen med lykke din datters navn og skønhed er kendt overalt i verden her jeg har givet dig en gave men du kender ham næppe du kan ikke gå med ham,0
åh fjollet han er rig og smuk hvad mere kan jeg ønske mig forfærdelse jeg accepterer dit forslag,0
og med det gik hun ind i hans vogn og uden engang at sige farvel til sin mor red med englen da de rejste kom vognen pludselig ind i en magisk portal der den rejste gennem et stormfuldt område vognen stødte enormt rundt og narcissa,0
var meget bange skal du ikke bekymre dig min kære alt dette vil snart være forbi ligesom han sagde dette at vognen gik gennem en anden portal og nåede indkørslen,0
af et stort og storslået gyldent slot narcisa var forbløffet over al den skønhed hun så jeg vidste jeg fortjener så mange rigdom jeg vidste at du kunne lide det hvad du vil du finder her fra den smukkeste kjole til den mest lækre mad alt sammen i mit palads godt taler om mad er jeg virkelig sulten efter den tur jeg m sulter kan jeg få noget af den velsmagende mad selvfølgelig her kød ildelugtende melissa hun får dig hvad du vil have jeg har hørt så meget om dig du stakkels kære du er sulten er du ikke kommer lad os gå til spisebordet og jeg får dig noget mad åh tak de gik ind i spisestuen og der på bordet var den mest forbløffende mad som narcisa nogensinde havde set forbløffende fordi det er at syltetøj er lavet,0
af rubiner salater af smaragder og brød derovre er lavet af guldgyldent brød hvor dejligt dette marmelade vil se ud og smage dejligt med det brød hun tog et stykke med,0
rubin marmelade på det og tog en kæmpe bid det er så varmt jeg kan ikke spise det godt det er brød lavet af guld og det fineste også men hvis du ikke kan spise det skal jeg skaffe dig sølvbrød sølv he hvorfor ikke du spiser,0
noget andet men jeg vil have normalt brødbrød som jeg kan spise har du ikke det blik så kone til at være fra min far skal det er koldt du skal kun spise den bedste narcis jeg kiggede på al mad,0
men blev sønderknust for alt der var uspiselig hun begyndte snart at græde jeg vil ikke have det men maden er virkelig god,0
prøv nogle gyldne kartofler her de er rigtig gode og når du er gift med mig,0
du bliver nødt til at spise alt dette jeg troede du kunne lide fancy ting nej jeg vil ikke gifte dig jeg vil hjem,0
til min mor lad mig gå hjem melissa og terrence så på hinanden og blinkede godt,0
hvis det virkelig er hvad du vil have så tager jeg dig hjem terrence tog grædende og ulykkelig,0
narcis hjemme i vognen begyndte hun at tænke dybt over de valg hun havde taget da hun kom hjem,0
hun løb for at kramme sin mor der sad trist i huset heller ikke søster min søde datter jeg troede jeg ville aldrig se dig igen,0
åh mor jeg elsker dig så meget og du havde ret udseende og rigdom er ikke alt hvad guldbrødet var ubrugeligt da jeg ikke kunne spise det og manden selvom,0
han var smuk han passede slet ikke på mig men min kære er du klar over at det var nøjagtigt hvordan du behandlede andre jeg ved jeg er så ked af den måde jeg handlede mor åh nej det er okay siden du har set,0
hvad din fejl var kom lad os fodre dig med noget pænt fra den dag og frem,0
narcisa ændrede sine måder hun kæmpede i starten men langsomt og tålmodigt begyndte hun at blive meget pænere en dag mellie og terry kom for at møde marian igen oh hej i to så fortæl os marian,0
hvordan s narcissisme fortalte marian dem begge alt hvad der var sket og hun har ændret sig så meget fra den tid,0
har hun jeg gætte hun ville ikke have mere guldbrød nu he ved du,0
terry du ser faktisk lidt ud som den engel men hvad ser jeg hvordan kunne du være ham i to er så flinke,0
nature è una delle più antiche ed importanti riviste scientifiche esistenti forse in assoluto quella considerata di maggior prestigio nell ambito della comunità scientifica internazionale insieme a science,1
viene pubblicata fin dal novembre,1
nonostante la maggior parte delle riviste del campo siano oggi altamente specializzate nature è uno dei pochi giornali insieme ad altri mensili quali science e proceedings of the national academy of sciences che pubblica ancora articoli originali su svariati campi scientifici,1
molti sono gli avanzamenti e le scoperte provenienti da molti campi della ricerca scientifica che sono stati pubblicati su nature come articoli o lettere ad esempio la scoperta dei raggi x la natura ondulatoria delle particelle la scoperta dei neutroni le scoperte sulla fissione nucleare la struttura a doppia elica del dna la prima struttura molecolare di una proteina la mioglobina la tettonica a zolle il buco dell ozono la prima clonazione di un mammifero la pecora dolly il sequenziamento del genoma umano,1
il fattore di impatto impact factor di questa rivista supera nel l enorme valore di,1
oltre a nature stesso ci sono tre famiglie di riviste scientifiche legate a nature edite dal nature publishing group in un intervista pubblicata nel su the guardian randy schekman rilascia delle dichiarazioni riguardanti le grandi riviste scientifiche facendo il nome di nature science o cell additandole come colpevoli di danneggiare l attività di ricerca scientifica,1
secondo randy schekman l incentivo più forte nella ricerca scientifica è quello di vedere pubblicate le proprie ricerche nelle prestigiose riviste scientifiche poiché a questo viene fatto coincidere il più alto riconoscimento del proprio lavoro tale ragionamento è razionale ma non porta sempre a servire gli interessi della propria professione né quelli dell umanità o della società,1
questo perché le grandi riviste scientifiche tendono a curare in modo aggressivo i loro brand mettendo al primo posto la vendita di abbonamenti più che la pubblicazione di tutte le ricerche più significative mentre pubblicano molte ricerche rilevanti tendono tuttavia a non pubblicare tutte le ricerche rilevanti né sono gli unici a pubblicarle,1
nell articolo randy schekman critica sia la selezione assai restrittiva delle ricerche pubblicate da parte delle riviste scientifiche famose sia l impact factor considerandolo come un trucco di marketing dietro il quale le grandi riviste acquistano notorietà infatti l impact factor misura solamente il numero delle volte che una determinata rivista scientifica risulta citata nelle ricerche scientifiche successive senza considerare la qualità o l importanza della ricerca stessa una rivista scientifica può venire citata perché pubblica ricerche significative o anche perché pubblica qualcosa di accattivante provocativo o addirittura sbagliato,1
questo influenza l attività di ricerca in quanto la indirizza in quella direzione dove è possibile tirare fuori le conclusioni che vogliono queste riviste scoraggiando invece una direzione che potrebbe essere più importante ma magari meno accattivante ai lettori,1
altri progetti wikipedia pronuncia vedi sotto è un enciclopedia online a contenuto libero collaborativa multilingue e gratuita nata nel sostenuta e ospitata dalla wikimedia foundation un organizzazione non a scopo di lucro statunitense,1
lanciata da jimmy wales e larry sanger il gennaio inizialmente nell edizione in lingua inglese nei mesi successivi ha aggiunto edizioni in numerose altre lingue,1
sanger ne suggerì il nome una parola macedonia nata dall unione della radice wiki al suffisso pedia da enciclopedia,1
etimologicamente wikipedia significa cultura veloce dal termine hawaiano wiki veloce con l aggiunta del suffisso pedia dal greco antico παιδεία paideia formazione,1
con più di milioni di voci in oltre lingue è l enciclopedia più grande mai scritta è tra i dieci siti web più visitati al mondo e costituisce la maggiore e più consultata opera di riferimento generalista su internet,1
wikipedia prese il via come progetto complementare di nupedia un progetto per la creazione di un enciclopedia libera online le cui voci erano scritte da esperti volontari attraverso un processo formale di revisione,1
nupedia venne fondata il marzo dalla società bomis proprietaria dell omonimo portale di ricerca,1
le figure principali erano jimmy wales allora ceo della bomis e larry sanger redattore capo di nupedia e successivamente di wikipedia,1
per il concetto di wiki wales e sanger dichiararono di essersi ispirati ai siti wikiwikiweb o portland pattern repository di ward cunningham,1
wikipedia che esisteva già come servizio di nupediacom dal gennaio fu formalmente lanciata il gennaio successivo sul sito wikipediacom in lingua inglese,1
verso maggio giunsero i primi utenti registrati e nel corso dell anno si svilupparono le edizioni in francese tedesco inglese catalano spagnolo svedese portoghese e a fine anno italiano,1
alla fine del suo primo anno di esistenza l enciclopedia arrivò a contare quasi voci su edizioni in lingue differenti,1
raggiunse edizioni in lingua alla fine del alla fine del e alla fine del,1
nupedia e wikipedia coesistettero finché i server della prima furono chiusi definitivamente nel e i suoi testi incorporati in wikipedia nupedia aveva sofferto un tasso di crescita estremamente lento a causa dei complicati processi di revisione riuscendo a pubblicare solo voci sanger uscì di scena e un gruppo di utenti attuò una biforcazione della wikipedia in spagnolo per costituire l enciclopedia libre,1
da wikipedia e nupedia nacque nel la wikimedia foundation l organizzazione non profit che sostiene wikipedia e i progetti fratelli il primo dei quali fu in memoriam september wiki che nel tempo si sono aggiunti ognuno dei quali è specializzato in un determinato ambito del sapere,1
la wikimedia foundation ha infatti successivamente dato vita a progetti complementari tra i quali wiktionary wikibooks wikisource wikispecies wikiquote wikinotizie wikiversità e wikivoyage,1
wales cedette tutti i diritti alla fondazione da lui promossa che tuttora gestisce i marchi e l infrastruttura informatica garantendo che la gestione dei contenuti rimanesse affidata alla comunità degli utenti,1
se nei primi due anni cresceva alla velocità di poche centinaia o meno di nuove voci al giorno l edizione in inglese di wikipedia raggiunse il traguardo delle voci nel gennaio mentre nel subì un esplosione raddoppiando le dimensioni in un anno con un aumento da a voci al giorno,1
wikipedia ha raggiunto la sua milionesima voce tra le edizioni in lingua all epoca presenti il settembre,1
a partire dal è iniziata a costituirsi una rete di associazioni nazionali collegate alla wikimedia foundation chiamati capitoli ufficiali tra le quali wikimedia italia fondata nel,1
nel settembre dello stesso anno l edizione in italiano ha superato le voci,1
da quando wikipedia ha raggiunto un considerevole numero di voci e di utilizzatori è diventata un tipico fenomeno del web grazie anche alla sua particolarità di essere rapidamente modificabile e aggiornabile da chiunque,1
nel settembre l edizione in inglese ha tagliato lo storico traguardo di milioni di voci divenendo la più vasta enciclopedia mai scritta superando l enciclopedia yongle che ha detenuto tale primato per anni esatti nel guinness dei primati del wikipedia è riportata come la più grande enciclopedia al mondo,1
il marzo con oltre edizioni locali ha raggiunto i milioni di voci che erano raddoppiate il novembre e triplicate nel giro dei tre anni successivi superando nel i milioni di voci,1
a settembre le edizioni di wikipedia con più di voci erano divenute scritte in altrettante lingue di cui superavano il milione,1
l obiettivo di wikipedia è creare un enciclopedia libera ovvero liberamente accessibile a contenuto libero aperto e universale in termini di ampiezza di argomenti trattati,1
wikipedia è stata descritta da jimmy wales uno dei suoi fondatori come uno sforzo per creare e distribuire un enciclopedia libera della più alta qualità possibile a ogni singola persona sul pianeta nella sua propria lingua wikipedia nelle intenzioni di wales doveva raggiungere nel lungo termine una qualità pari o migliore dell enciclopedia britannica ed essere pubblicata anche su carta,1
il progetto ambizioso ma realistico si colloca dunque nell ambito della condivisione della conoscenza e della cultura partecipativa sfruttando la cosiddetta intelligenza collettiva sulla base delle regole d uso e di contribuzione espresse dall enciclopedia stessa,1
in quanto enciclopedia a carattere universale o generalista wikipedia tratta voci di molti argomenti diversi,1
le voci sono organizzate in categorie tematiche i temi generali sono generalmente illustrati da portali e coordinati tramite progetti,1
l enciclopedia è completamente gratuita e priva di pubblicità in linea con i suoi principi base il suo sostentamento è dovuto unicamente alle libere donazioni degli utenti grazie a una raccolta fondi avviata ogni anno dalla wikimedia foundation,1
il logo ufficiale di wikipedia è una sfera quasi completa costruita con pezzi di puzzle che riportano caratteri di vari alfabeti a simboleggiare il mondo e una conoscenza globale in costruzione a disposizione di tutti,1
su internet esistono o sono esistiti molti altri progetti enciclopedici,1
in generale dispongono di una linea editoriale stabilita e fanno uso delle tradizionali politiche sulla proprietà intellettuale dei contenuti come per esempio l enciclopedia stanford di filosofia compilata da esperti,1
siti web più informali come hg o everything servono come guide generali le cui voci sono scritte e controllate da persone comuni,1
progetti come wikipedia susningnu e la enciclopedia libre sono invece wiki le cui voci sono sviluppate da numerosi autori e in cui non esiste alcun processo formale di revisione,1
wikipedia è il primo e più grande di questi wiki enciclopedici per numero di voci,1
a differenza delle enciclopedie che l hanno preceduta il contenuto di wikipedia è distribuito con una licenza libera,1
wikipedia è pubblicata in lingue differenti di cui circa attive e contiene voci sia sugli argomenti propri di una tradizionale enciclopedia sia su quelli di almanacchi dizionari geografici e specialistici,1
il suo scopo è quello di raccogliere dati informazioni e descrizioni creando e distribuendo al pubblico un enciclopedia libera gratuita e sempre più ricca di contenuti,1
le varie edizioni in lingua sono sviluppate indipendentemente l una dall altra ovvero non sono vincolate ai contenuti presenti nelle altre ma sono tenute unicamente al rispetto delle linee guida generali del progetto come il punto di vista neutrale,1
i testi delle voci e i contenuti multimediali tuttavia sono spesso condivisi tra le varie edizioni i primi grazie alle traduzioni i secondi attraverso il progetto condiviso chiamato wikimedia commons,1
le voci tradotte rappresentano una percentuale relativamente piccola di quelle presenti in ciascuna edizione,1
le edizioni in lingua tedesca quella in lingua italiana e una selezione di voci tratte dalla versione in lingua inglese sono state distribuite anche su compact disc e dvd mentre di molte edizioni sono stati creati dei mirror online o dei progetti derivati,1
ad agosto wikipedia conteneva in totale più di milioni di voci in totale oltre milioni di pagine modificate oltre miliardi di volte e contava oltre milioni di utenti registrati,1
wikipedia è uno dei dieci siti più visitati al mondo oscillando nel tra il sesto e il settimo posto nella classifica mondiale riceve infatti oltre milioni di visitatori unici al mese a settembre,1
che sito si intende,1
wikipediaorg enwikipediaorg o tutte le edizioni linguistiche assieme,1
le voci di wikipedia sono spesso citate dai mass media tradizionali e da istituti accademici,1
l enciclopedia partecipata mi preoccupa meno la uso regolarmente e trovo che la qualità e l affidabilità delle informazioni sia notevole,1
qualche problema c è solo quando il soggetto è estremamente controverso,1
in questo caso la neutralità e le reciproche obiezioni spingono verso il minimo comun denominatore e bisogna accontentarsi,1
ma questo è inevitabile e in fondo accadeva già con le enciclopedie tradizionali la caratteristica primaria di wikipedia è il fatto che dà la possibilità a chiunque di collaborare utilizzando un sistema di modifica e pubblicazione aperto che si appoggia su una piattaforma wiki mediawiki,1
in altri termini essa è curata da volontari ovvero le pagine possono essere modificate da chiunque e non c è un comitato di redazione né alcun controllo preventivo sul contenuto inviato,1
